Name,Album,Artist,PreviewURL,Image,Language,SpotifyURL
Rise Into The Gentle Night,The Eternal Hour,Mikel Rafael,null,https://i.scdn.co/image/ab67616d0000b2731dea6e9a8c901be1c7f20a4a,English,https://open.spotify.com/track/6CkjVf8PnluJesmL83DfsM
Dandelions,Safe Haven,Ruth B.,null,https://i.scdn.co/image/ab67616d0000b27397e971f3e53475091dc8d707,English,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
Cold Love,Cold Love,Lalo Gee,null,https://i.scdn.co/image/ab67616d0000b273f5e10337b2a19b1f51610174,English,https://open.spotify.com/track/5j4sPAShLRUBbY8k6v7I0d
I Can't Hate You,I Can't Hate You,Kayou.,null,https://i.scdn.co/image/ab67616d0000b273b9cd1b7d8197e10b24c7ed87,English,https://open.spotify.com/track/21NeQgKhabORuZ3pfsPfz5
L1FE GOES 0N,Broken Symphonies,Jan Metternich,null,https://i.scdn.co/image/ab67616d0000b27359d587e194745dbd25b35ada,English,https://open.spotify.com/track/7rESKRZ6RY0C4yhrgQvStf
borrow your gun - acoustic,byg,Caleb Hurst,null,https://i.scdn.co/image/ab67616d0000b2734a080a2160876b5022801b4d,English,https://open.spotify.com/track/5m7os6qFSGN4FudYMOihbC
In The End - Mellen Gi Remix,In The End,Tommee Profitt,null,https://i.scdn.co/image/ab67616d0000b27346557fdc7325844aa2177155,English,https://open.spotify.com/track/5rAUZy2eDdegBxUVYxePK2
Angels For Each Other,Angels For Each Other,Martin Garrix,null,https://i.scdn.co/image/ab67616d0000b27388b7d5b6118538683d9082d0,English,https://open.spotify.com/track/7KPcippmg9MvPzb3dzNpQW
all the pain,all the pain,kindalikethepain,null,https://i.scdn.co/image/ab67616d0000b2738b669d3aa4b0b876a43dd068,English,https://open.spotify.com/track/1S5QuuT9B7rvm4lcAXJwGS
Surrender,Surrender,Natalie Taylor,null,https://i.scdn.co/image/ab67616d0000b273688ac69834f3a021155789c8,English,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
Arcade,Arcade,Duncan Laurence,null,https://i.scdn.co/image/ab67616d0000b273a954408e456d4d9d410f448b,English,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind (Special Edition),Charlie Puth,null,https://i.scdn.co/image/ab67616d0000b27315145482a542a9adb282250b,English,https://open.spotify.com/track/54PbBpquVfhfrwRwvjSXbI
Where Have You Been,Where Have You Been,Sherman de Vries,null,https://i.scdn.co/image/ab67616d0000b27381f459b4708ffd95d99cec4b,English,https://open.spotify.com/track/7yAmvnQ1YN6wvORHa1bvaE
Mood - Lofi,Mood (Lofi),Yagih Mael,null,https://i.scdn.co/image/ab67616d0000b273f435c670eebf670491209a0e,English,https://open.spotify.com/track/6v8mSl4GZXok3Ebe9x4Jmr
See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,null,https://i.scdn.co/image/ab67616d0000b2734e5df11b17b2727da2b718d8,English,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc
Run Back to You,Run Back to You,Hoang,null,https://i.scdn.co/image/ab67616d0000b273264db0c1eed2d53b334a99ec,English,https://open.spotify.com/track/3B3xNtDr7xrgltDymbht87
Love Me Again,Layover,V,null,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035,English,https://open.spotify.com/track/2N0SPREDYqILVEFSsWF5N5
Night Changes,FOUR (Deluxe),One Direction,null,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,English,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
Heat Waves,Dreamland,Glass Animals,null,https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464,English,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp
Rainy Days,Layover,V,null,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035,English,https://open.spotify.com/track/5ydjxBSUIDn26MFzU3asP4
Hurts So Good,Leave It Beautiful (Complete),Astrid S,null,https://i.scdn.co/image/ab67616d0000b273d1bc0ae272f8d507108b683e,English,https://open.spotify.com/track/46u5B2WN4wryYLZuMAOmI4
Lonely (with benny blanco),Justice,Justin Bieber,null,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,English,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
END 1HE DAY,Broken Symphonies,Jan Metternich,null,https://i.scdn.co/image/ab67616d0000b27359d587e194745dbd25b35ada,English,https://open.spotify.com/track/3d1tYXSMG7arc0XxNpAcNo
Let Me Down Slowly,Narrated For You,Alec Benjamin,null,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,English,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
lovely (with Khalid),lovely (with Khalid),Billie Eilish,null,https://i.scdn.co/image/ab67616d0000b2738a3f0a3ca7929dea23cd274c,English,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
Deep Blue,Pages,William Black,null,https://i.scdn.co/image/ab67616d0000b27380ebce41193dc3cdde3f0881,English,https://open.spotify.com/track/3lzmoZIPWJxew5Tjyi715j
Runaway,All My Demons Greeting Me As A Friend (Deluxe),AURORA,null,https://i.scdn.co/image/ab67616d0000b273c379325088c2845fe85cd70a,English,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
hold me,hold me,eliii,null,https://i.scdn.co/image/ab67616d0000b273064ec440fa5f2fe03ff99baf,English,https://open.spotify.com/track/664vzjwweO1negqze3TKoD
So Far Gone,So Far Gone,NURKO,null,https://i.scdn.co/image/ab67616d0000b273afe6418d32b818be11687b5e,English,https://open.spotify.com/track/5UNtPhsi8vPmJI3yeaiKTS
N i g h t C h a n g e s - Slowed,N i g h t C h a n g e s (Slowed),DancingRoom,null,https://i.scdn.co/image/ab67616d0000b27302ec63a2b4334bf2e5608715,English,https://open.spotify.com/track/75fCBP4J9qSnnAKXCNymTk
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),Ellie Goulding,null,https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd,English,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
best in me,best in me,eliii,null,https://i.scdn.co/image/ab67616d0000b273f24209bb6c90eb863d4415b8,English,https://open.spotify.com/track/39saHwGhFHsj3l120iJGQi
Bad Liar,Origins (Deluxe),Imagine Dragons,null,https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd,English,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
want u,want u,eliii,null,https://i.scdn.co/image/ab67616d0000b273d93f08b8956afc453db1afae,English,https://open.spotify.com/track/6VGpuaZvuuvxkKnmnwBQWj
Aurora,Aurora,K-391,null,https://i.scdn.co/image/ab67616d0000b273df239e2378931afd5f2e8ef2,English,https://open.spotify.com/track/5XND8aufA4UvtqAgARcjfN
hey there my love,hey there my love,eliii,null,https://i.scdn.co/image/ab67616d0000b2735557bd7ae7995442dbe23264,English,https://open.spotify.com/track/7gBz51m1HMjBrVqef7AaId
You Broke Me First,You Broke Me First,Conor Maynard,null,https://i.scdn.co/image/ab67616d0000b273346d1163e97ee30d1e22d65f,English,https://open.spotify.com/track/2xKy8HbpMFgHV2xZhpQf12
Who I Am,Who I Am,Alan Walker,null,https://i.scdn.co/image/ab67616d0000b2737b56b05b24e2b374c19d13d3,English,https://open.spotify.com/track/1NMYbsFZyxwHRNaLGzFGWh
Waiting,Waiting,Vicetone,null,https://i.scdn.co/image/ab67616d0000b273b171c6d40462b4548a5e0134,English,https://open.spotify.com/track/78v8ad1iLTlfLbam4qvzNu
"im sorry, im only human","im sorry, im only human",eliii,null,https://i.scdn.co/image/ab67616d0000b2733d3b827f0e7fe69ff7b8608c,English,https://open.spotify.com/track/6bzz9cmeO4UGMWPK4BvHU4
End of Time,End of Time,K-391,null,https://i.scdn.co/image/ab67616d0000b27349b9fbf2345c02ca2387a357,English,https://open.spotify.com/track/67O8CWXxPsfz8orZVGMQwf
"tear me apart, you have my heart","tear me apart, you have my heart",eliii,null,https://i.scdn.co/image/ab67616d0000b273a7a941969d2e6e8cda811598,English,https://open.spotify.com/track/7fWnInZs1L6RPow4NRZDHR
Heat Waves,"Highcloud, Vol. 4",Highcloud,null,https://i.scdn.co/image/ab67616d0000b2739fa54fd6e45e2155bdc503e4,English,https://open.spotify.com/track/3YrmHFZiEKZ8nDKv3LFk0k
Million Days,Million Days,SABAI,null,https://i.scdn.co/image/ab67616d0000b273519839ca24ebd7d6f901858e,English,https://open.spotify.com/track/0DzPnTBSmVRKBQAmH3EomR
On My Way,World Of Walker,Alan Walker,null,https://i.scdn.co/image/ab67616d0000b273df9a35baaa98675256b35177,English,https://open.spotify.com/track/3BomnHfqKZCdPJC9bkGBjE
MIDDLE OF THE NIGHT,PHOENIX,Elley Duhé,null,https://i.scdn.co/image/ab67616d0000b273e2d712966a13667c0ebdf469,English,https://open.spotify.com/track/45JYEmfoWSpCA3Paut7YXE
When You're Lonely,When You're Lonely,Hoang,null,https://i.scdn.co/image/ab67616d0000b2735915ddde841ef31fc238e1aa,English,https://open.spotify.com/track/3eSshsPcvq5z4IqlvxTgkS
Broken Glass,Broken Glass,SABAI,null,https://i.scdn.co/image/ab67616d0000b273f7e48e89c087e5888cbd1a27,English,https://open.spotify.com/track/2PnQicmxjD9DGm790aLqNp
At My Worst,The Prelude,Pink Sweat$,null,https://i.scdn.co/image/ab67616d0000b27387bb1da05f3491eea3401de5,English,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
Half A Man,A Place We Knew,Dean Lewis,null,https://i.scdn.co/image/ab67616d0000b273a787f718fb485b66d6219247,English,https://open.spotify.com/track/1ugQtcwmKOXvKAYzhjncmv
Hard Sometimes,Free Time,Ruel,null,https://i.scdn.co/image/ab67616d0000b273f7406e9cbd7f974e7ddf7b0e,English,https://open.spotify.com/track/0D2xguFRqCF0OUqXCkqrpU
Be Alright,A Place We Knew,Dean Lewis,null,https://i.scdn.co/image/ab67616d0000b273a787f718fb485b66d6219247,English,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
Falling,Fine Line,Harry Styles,null,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,English,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
If the World Was Ending (feat. Julia Michaels),Dangerous Levels of Introspection,JP Saxe,null,https://i.scdn.co/image/ab67616d0000b273e19d9c548f323ab0f0299d36,English,https://open.spotify.com/track/77MdvMx9L4ZQuLhhn3o21h
What A Time (feat. Niall Horan),Inner Monologue Part 1,Julia Michaels,null,https://i.scdn.co/image/ab67616d0000b2737e706949994bcef39b09da4e,English,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT
lovely - remix,lovely (remix),Liam Howard,null,https://i.scdn.co/image/ab67616d0000b27338917ba1737aac5f3aeafc5a,English,https://open.spotify.com/track/4uv0VpJDLRC3XaAgJKdQcG
Still,Heartbreak Weather,Niall Horan,null,https://i.scdn.co/image/ab67616d0000b2733d13e91ce05c4e9b3e7201b7,English,https://open.spotify.com/track/4Zwt0IkpzDOW2u0YfV94TK
Can We Kiss Forever?,Can We Kiss Forever?,Kina,null,https://i.scdn.co/image/ab67616d0000b27313584782bb6d165483d296ed,English,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
Give Me Your Forever,Episode,Zack Tabudlo,null,https://i.scdn.co/image/ab67616d0000b2730acfd1cc37e7d4eacfa49c48,English,https://open.spotify.com/track/4mzP5mHkRvGxdhdGdAH7EJ
Infinity,Feel Something,Jaymes Young,null,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,English,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
Dandelions - slowed + reverb,Dandelions (slowed + reverb),Ruth B.,null,https://i.scdn.co/image/ab67616d0000b273bc40354c80fe09394ac7f780,English,https://open.spotify.com/track/6cii6vbf1gITzGEpDrc5BP
Цунами,Цунами,escape,null,https://i.scdn.co/image/ab67616d0000b2737f804001a3e7f645956b23d6,English,https://open.spotify.com/track/1lHvN5tHUffp7gM9AzO0wO
Faded,Different World,Alan Walker,null,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a,English,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,ZAYN,null,https://i.scdn.co/image/ab67616d0000b2732bdcb339402ebd78651f09c8,English,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
Without Me,Without Me,Halsey,null,https://i.scdn.co/image/ab67616d0000b273c42acc1b86597285c2c79559,English,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
Past Lives,Past Lives,sapientdream,null,https://i.scdn.co/image/ab67616d0000b273e17498b2a89c000a29bbd209,English,https://open.spotify.com/track/3oELxRDbAzyvOodhd5FQzB
Beautiful,Coping Methods,eliii,null,https://i.scdn.co/image/ab67616d0000b2736cc4d0d30379f8323a9ea962,English,https://open.spotify.com/track/7JexqSBnkYUNespP6W4HHu
Fire On Fire,Love Goes,Sam Smith,null,https://i.scdn.co/image/ab67616d0000b2730d1f3930676c34a23dbf5c46,English,https://open.spotify.com/track/7t3Xdbufg7q2onVsR8RBdY
Older,Older,Sasha Alex Sloan,null,https://i.scdn.co/image/ab67616d0000b273352b3ced3f510b351e02b058,English,https://open.spotify.com/track/52iLDrSoRtf9lcgFuLVfqE
The Book of You & I,These Two Windows,Alec Benjamin,null,https://i.scdn.co/image/ab67616d0000b273ee0232b590932e81529781e1,English,https://open.spotify.com/track/2CSrG5fnBpcdfPXg7sJUBi
Please don’t break my heart,Please don’t break my heart,escape,null,https://i.scdn.co/image/ab67616d0000b273232ea96a88b94ae610fa48a3,English,https://open.spotify.com/track/1fpaiRDo7vbV3hObMHksYn
broken parts,in my mind,clide,null,https://i.scdn.co/image/ab67616d0000b2738e834bbf063c160717fbd46b,English,https://open.spotify.com/track/0BB8adTPSIZedvDapPJ2Bs
Sad Song - feat. Elena Coats,So Far,We The Kings,null,https://i.scdn.co/image/ab67616d0000b2737eefdc0ac91be77067df62a3,English,https://open.spotify.com/track/5fy9LZ07zOamGTOfD7xZ28
Sorry,hopeless fountain kingdom (Deluxe),Halsey,null,https://i.scdn.co/image/ab67616d0000b2730f7ad6d8d829906c17cae210,English,https://open.spotify.com/track/44n97yHySt0Z9rqPaXgjCK
Hold Me While You Wait,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,null,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,English,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
Crying in the Rain,Crying in the Rain,Ali Gatie,null,https://i.scdn.co/image/ab67616d0000b273c95360d5fdda5c5ebde2d957,English,https://open.spotify.com/track/134G2m5YsPiZXFOduHEfSJ
Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,null,https://i.scdn.co/image/ab67616d0000b2737b9639babbe96e25071ec1d4,English,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
"im almost sober, its almost over","im almost sober, its almost over",eliii,null,https://i.scdn.co/image/ab67616d0000b27302adb4c7d0975da46ae10002,English,https://open.spotify.com/track/4lz6hPW2xnFFwhJPcgkQ0r
What If (I Told You I Like You),What If (I Told You I Like You),Johnny Orlando,null,https://i.scdn.co/image/ab67616d0000b27375e1e43df4509a116d29e7ab,English,https://open.spotify.com/track/4v7DgEMw6EvYyuQ4eWFD9l
MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,Elley Duhé,null,https://i.scdn.co/image/ab67616d0000b27353a2e11c1bde700722fecd2e,English,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly
Stay With Me,"Guardian (Original Television Soundtrack), Pt. 1",CHANYEOL,null,https://i.scdn.co/image/ab67616d0000b2730f5c597bba60a1e0c5364baa,English,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K
это ли счастье?,это ли счастье?,Rauf & Faik,null,https://i.scdn.co/image/ab67616d0000b273523c7fc2e25259153e4587c9,English,https://open.spotify.com/track/4KGq63QyNHWz44M5S6PWGo
