Name,Album,Artist,PreviewURL,Image,Language,SpotifyURL
Samjhawan,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),Jawad Ahmad,null,https://i.scdn.co/image/ab67616d0000b273118f1494d8f5ebea6cd5e20d,Hindi,https://open.spotify.com/track/4LO5DjN6Tp3UkUvgESuy2t
"Mushkil Hai (From ""Vicky Vidya Ka Woh Wala Video"")","Mushkil Hai (From ""Vicky Vidya Ka Woh Wala Video"")",Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b2738d4a22e41df74acc689b98f1,Hindi,https://open.spotify.com/track/0nIN3cdeqNLLTGerYSKSXN
"O Maahi (From ""Dunki"")","O Maahi (From ""Dunki"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2737506d87e6489c5a93c042523,Hindi,https://open.spotify.com/track/0qQ4IdhjzNr0gJhdMTf2n3
"Sapna Jahan (From ""Brothers"")","Sapna Jahan (From ""Brothers"")",Ajay-Atul,null,https://i.scdn.co/image/ab67616d0000b273471b7e4f9c2fcf92d4f1e5c1,Hindi,https://open.spotify.com/track/6uQkoo1UGWThtEpNEYc6Ga
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",Vishal Mishra,null,https://i.scdn.co/image/ab67616d0000b2736624811ee1d8d7ccf5fadb80,Hindi,https://open.spotify.com/track/0645eBDehHcqfiF15hscQV
"Lutt Putt Gaya (From ""Dunki"")","Lutt Putt Gaya (From ""Dunki"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2731a2e85cf59d754808254425f,Hindi,https://open.spotify.com/track/72Z2D7jpKevicRkyL45mbw
"Aadat - From ""Kalyug""",Kalyug (Original Motion Picture Soundtrack),Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b273a42a1a134199e3568884af8e,Hindi,https://open.spotify.com/track/5VrLz2NUTLbPzgjuVOjxUx
Soulmate,Ek Tha Raja,Badshah,null,https://i.scdn.co/image/ab67616d0000b2739bb2d30b01ac2cada8a8ad03,Hindi,https://open.spotify.com/track/1tf2iody5iRLYYPDSBpzRc
Khwabon Mein Teri Meri Batien,Khwabon Mein Teri Meri Batien,MnA,null,https://i.scdn.co/image/ab67616d0000b273fcdc3fc717929fe5c9cf7d2c,Hindi,https://open.spotify.com/track/5MWkvISopHReyUSwXQh3WL
"Satranga (From ""ANIMAL"")","Satranga (From ""ANIMAL"")",Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b273021d7017f73387b008eab271,Hindi,https://open.spotify.com/track/3yHyiUDJdz02FZ6jfUbsmY
"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",Mohammad Faiz,null,https://i.scdn.co/image/ab67616d0000b273c3be0e4563f5564640effc13,Hindi,https://open.spotify.com/track/34Fh4HXZmnuBdtgejWUZg2
Shayad,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc,Hindi,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
With You,With You,AP Dhillon,null,https://i.scdn.co/image/ab67616d0000b27382549c22cd3c6e03351bd1c5,Hindi,https://open.spotify.com/track/0xIuPDzJSnJywALez8dwKR
Qaafirana,Kedarnath (Original Motion Picture Soundtrack),Amit Trivedi,null,https://i.scdn.co/image/ab67616d0000b273c65eb44f9039e006247ef8f7,Hindi,https://open.spotify.com/track/7BCp5hEiiDSmXsxsXkvYff
Malang Sajna,Malang Sajna,Sachet Tandon,null,https://i.scdn.co/image/ab67616d0000b273e4be675de3a03b2ad2552c6d,Hindi,https://open.spotify.com/track/73K33p4Vyz9koXGqmL5eFs
"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",Jasleen Royal,null,https://i.scdn.co/image/ab67616d0000b27309426d9ae9d8d981735ebc5e,Hindi,https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j
Mulaqat,Mulaqat,Prateek Kuhad,null,https://i.scdn.co/image/ab67616d0000b2733db58808045108732961ec28,Hindi,https://open.spotify.com/track/7uZLUFqPgGqwzD5rzOl8Sa
Mishri,Mishri,MnA,null,https://i.scdn.co/image/ab67616d0000b2733bfb9e251c49c7251a55f19a,Hindi,https://open.spotify.com/track/6NlXgqmDJme7eHJAcCHfNM
Muskurane - Romantic,Citylights (Original Motion Picture Soundtrack),Jeet Gannguli,null,https://i.scdn.co/image/ab67616d0000b273f49fcf61abd7b674d0f16dc9,Hindi,https://open.spotify.com/track/6fW78cd0p3ZDUzoqvx2Xqe
Maan Meri Jaan,Champagne Talk,King,null,https://i.scdn.co/image/ab67616d0000b27337f65266754703fd20d29854,Hindi,https://open.spotify.com/track/1418IuVKQPTYqt7QNJ9RXN
Khaabon Ke Parinday,Zindagi Na Milegi Dobara,Alyssa Mendonsa,null,https://i.scdn.co/image/ab67616d0000b2730acb5a72549287bf33b51b71,Hindi,https://open.spotify.com/track/14eotumM24MhIgzidgN3Jx
Mehrama,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc,Hindi,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
Zinda,Lootera,Amit Trivedi,null,https://i.scdn.co/image/ab67616d0000b2730e26db222796cf4207425abc,Hindi,https://open.spotify.com/track/1gEHNfJRSXpDVaEicwRRfe
Aahista,Aahista,MnA,null,https://i.scdn.co/image/ab67616d0000b273fd8a845ae9fcd91b75002e10,Hindi,https://open.spotify.com/track/3J0twYqhlGkFPhLKnRBgoP
Betaabiyaan,Betaabiyaan,MnA,null,https://i.scdn.co/image/ab67616d0000b273d8bfa42a3ebe3baf51c406a0,Hindi,https://open.spotify.com/track/7LMZPkdsO0AyxT9YvkRYzx
"Kamle (From ""Raid 2"")","Kamle (From ""Raid 2"")",Parampara Tandon,null,https://i.scdn.co/image/ab67616d0000b273b1a7fc692d68d8f5c8adfd2e,Hindi,https://open.spotify.com/track/5VUGcMfS9El8R39tSmBNxo
Agar Tum Saath Ho,Tamasha,Alka Yagnik,null,https://i.scdn.co/image/ab67616d0000b273da50894e074ecd5ce61de0a1,Hindi,https://open.spotify.com/track/3hkC9EHFZNQPXrtl8WPHnX
Tujhko Jo Paaya,Crook (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273c32737e2c7f606beecbf1bae,Hindi,https://open.spotify.com/track/62kyw2ux2p0CZ7pKWtM6QO
Bandeya,Bandeya,MnA,null,https://i.scdn.co/image/ab67616d0000b273122b49c4ff3349bab3e4765a,Hindi,https://open.spotify.com/track/0epfQMoGMr8XBVbUySsfOi
Baarish Lete Aana,Baarish Lete Aana,Darshan Raval,null,https://i.scdn.co/image/ab67616d0000b273f4214316bcef51c998621e19,Hindi,https://open.spotify.com/track/6Oq4lIhSSYdA6WuXU9sPeG
Saiyyan,Jhoomo Re,Kailash Kher,null,https://i.scdn.co/image/ab67616d0000b273cd3f6c3c2f2aa9b76fe635b1,Hindi,https://open.spotify.com/track/2vR23BjIzpLMtzsyKrM6Mb
Hargiz,Hargiz,MnA,null,https://i.scdn.co/image/ab67616d0000b27383944874a5a588c4e00f1005,Hindi,https://open.spotify.com/track/40jiS9NBC26QJAC8IkPfe1
Mera Mann Kehne Laga,Latest Songs Of Ayushmann Khurrana,Falak Shabbir,null,https://i.scdn.co/image/ab67616d0000b27338a1f0f963bd1fbc349dd1e6,Hindi,https://open.spotify.com/track/1ai3itvPFcWilE9NX0JTCf
Mitti Di Khushboo,Mitti Di Khushboo,Rochak Kohli,null,https://i.scdn.co/image/ab67616d0000b2734da67f46c27811f22257fbfc,Hindi,https://open.spotify.com/track/7tp4iYvcZksGp1u7feUrrO
Maana Ke Hum Yaar Nahin,Meri Pyaari Bindu,Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b273d2f3f606e8d06c7a6a340a48,Hindi,https://open.spotify.com/track/1O3WfEwaSpsgZ6tw8jNT8I
Zehnaseeb,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal-Shekhar,null,https://i.scdn.co/image/ab67616d0000b2732025db071cd9dd7e8023e01e,Hindi,https://open.spotify.com/track/3xF15SqY32Mno3UUMBirhU
fanaah / tabaah,meher / rehem,Murtuza Gadiwala,null,https://i.scdn.co/image/ab67616d0000b27355894863ea53e27b3778d6b4,Hindi,https://open.spotify.com/track/5ABvdeTJ4IBrpXuvZQgQnj
Ghar Se Nikalte Hi,Ghar Se Nikalte Hi,Amaal Mallik,null,https://i.scdn.co/image/ab67616d0000b2739969316c454fb52e20050598,Hindi,https://open.spotify.com/track/1Dw8GkFpFjUpNTUpfF5lee
"Shayad (Aaj Kal) - From ""Love Aaj Kal""","Shayad (Aaj Kal) [From ""Love Aaj Kal""]",Pritam,null,https://i.scdn.co/image/ab67616d0000b2738e366049ef281f57f3b7f49d,Hindi,https://open.spotify.com/track/3WXvr6rwl4I8U3ancJ08Yy
Khamoshiyan,Khamoshiyan (Original Motion Picture Soundtrack),Jeet Gannguli,null,https://i.scdn.co/image/ab67616d0000b2738d07544fddf5b7d9a1e41554,Hindi,https://open.spotify.com/track/6zCQF5tu7HVwU9shhKqiuF
Chale jo sath hum yahan,UNTIL NOW,Shrinidhi Ghatate,null,https://i.scdn.co/image/ab67616d0000b273445b96951f77d833396263f8,Hindi,https://open.spotify.com/track/5wTWDUcE2TF2TYQqbyD2pH
Mishri,Mishri,MnA,null,https://i.scdn.co/image/ab67616d0000b273170d1bf4ae3cc5aa9b2e9b42,Hindi,https://open.spotify.com/track/7IeSH0Z5SuSbxxkDeOGgVN
Humnava Mere,Humnava Mere,Jubin Nautiyal,null,https://i.scdn.co/image/ab67616d0000b273c1cd18ce264a99c525dd88f5,Hindi,https://open.spotify.com/track/0loZn1c5heXie7OAtvK6nH
tere bina,tere bina,Zaeden,null,https://i.scdn.co/image/ab67616d0000b273f777db9f9ac6ad355e9e23aa,Hindi,https://open.spotify.com/track/6N5WkgPIDoTdbCXyyIIKAv
Sajna Ve,Sajna Ve,Vishal Mishra,null,https://i.scdn.co/image/ab67616d0000b27327c53fb5936805cce850dafd,Hindi,https://open.spotify.com/track/1lWjvbQWru7XPekvQGiKv5
Hamare Ghar Chorde Jo,Hamare Ghar Chorde Jo,MnA,null,https://i.scdn.co/image/ab67616d0000b273fdef5940138c3ec92419919e,Hindi,https://open.spotify.com/track/2NMyRijQQtUgegJ8L8QNWe
Ishqe Di Lat,Junooniyat,Ankit Tiwari,null,https://i.scdn.co/image/ab67616d0000b27369601760642afa73b2214775,Hindi,https://open.spotify.com/track/6EQxyJVaWL72LNUTL5w0J6
Mera Safar,Mera Safar,Iqlipse Nova,null,https://i.scdn.co/image/ab67616d0000b2731faa8833d0a35afb3f2ef96b,Hindi,https://open.spotify.com/track/2AB7fsbG0eZJjDGile69CQ
Tu Hi Haqeeqat,Tum Mile (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273bcb8ec035de7b2dda0f74660,Hindi,https://open.spotify.com/track/3OLFqbd9ZeVjaUKTiaLsD6
Dil Mein Ho Tum,Why Cheat India,Armaan Malik,null,https://i.scdn.co/image/ab67616d0000b2735a6ad28bfb3e0da066a9df5e,Hindi,https://open.spotify.com/track/6P10EoBs8D9L7kjwgNkwFN
Chup Chup,Chup Chup,Amartya Bobo Rahut,null,https://i.scdn.co/image/ab67616d0000b273839848ffdcffb6e07e4d682a,Hindi,https://open.spotify.com/track/73VaI8jZxHiqlR1yq899qe
"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",Shivaay,Mithoon,null,https://i.scdn.co/image/ab67616d0000b273e7fe7d656750737e8d369f95,Hindi,https://open.spotify.com/track/1awtp7rf6ajhGY9BgzCHeZ
Shaam Simti,Shaam Simti,Amartya Bobo Rahut,null,https://i.scdn.co/image/ab67616d0000b273f4d51eb3a703ed79cae44492,Hindi,https://open.spotify.com/track/6vxqQUeZJdx1UcBBl6Wx1s
Phir Se Ud Chala,Rockstar,Mohit Chauhan,null,https://i.scdn.co/image/ab67616d0000b27354e544672baa16145d67612b,Hindi,https://open.spotify.com/track/1kcV2LJxt5v0s2cEGtEJ5i
Aabaad Barbaad,Ludo,Pritam,null,https://i.scdn.co/image/ab67616d0000b273b67a843ee7de84208f3e4f28,Hindi,https://open.spotify.com/track/3jxNbVmugKWFFc3YAVl0sD
Hardum Humdum,Ludo,Pritam,null,https://i.scdn.co/image/ab67616d0000b273b67a843ee7de84208f3e4f28,Hindi,https://open.spotify.com/track/6hVq4MGBhPIniEmpGbJIWR
Mast Magan,2 States,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b273c7b8d39b1e113845906984ab,Hindi,https://open.spotify.com/track/3uL1IBFhg52VcQqOwAG01E
"Gazab Ka Hai Din (From ""Dil Juunglee"")",Romantic Hits By Jubin Nautiyal,Jubin Nautiyal,null,https://i.scdn.co/image/ab67616d0000b273712d7cc771c2d47f96be938c,Hindi,https://open.spotify.com/track/4byiHL0b9mIoCUCjbjI4eA
Tere Jeya Hor Disda,Izafa,The Yellow Diary,null,https://i.scdn.co/image/ab67616d0000b273332c4e4b6481b532429fd0da,Hindi,https://open.spotify.com/track/7nIyZpAsOH3U0dYBiozXea
Found the Love,Found the Love,YAY RECORDS,null,https://i.scdn.co/image/ab67616d0000b2731fe8b22e3808f267da3c47a0,Hindi,https://open.spotify.com/track/3ElVQqoUlxEOJjQzp2EjiM
"Raabta (From ""Agent Vinod)",Love Dose Arijit Singh,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b2732d2263486e48ab1b41ae2466,Hindi,https://open.spotify.com/track/0hGM8pb57FctYjZVk7edc8
Ratien Baki Nahin,Ratien Baki Nahin,MnA,null,https://i.scdn.co/image/ab67616d0000b2731ee16969d540c8b8f760cd74,Hindi,https://open.spotify.com/track/353noEyqqBJHiGnwvSq7Fn
Bawara Mann,Best Of Jubin Nautiyal,Jubin Nautiyal,null,https://i.scdn.co/image/ab67616d0000b2732a167b54897210a4327c2dc7,Hindi,https://open.spotify.com/track/4Bilsnvap6SywArzCjtGzU
"Darasal (From ""Raabta"")","Darasal (From ""Raabta"")",Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b2732c1f340fb6af431e9365a6bf,Hindi,https://open.spotify.com/track/3phw912iJRhtMfsdJ1k3Sr
Jiyein Kyun,Dum Maaro Dum,Pritam,null,https://i.scdn.co/image/ab67616d0000b273e39388ba8eadf58476135087,Hindi,https://open.spotify.com/track/0up9rhm9qt2LW7cnoDFCMk
Kho Hi Gaya,Kho Hi Gaya,MnA,null,https://i.scdn.co/image/ab67616d0000b273d5fae11fd8944d5bd49a25e2,Hindi,https://open.spotify.com/track/5GLxw3wgYV2QOGZ5Cvn8PY
Kasoor,Kasoor,Prateek Kuhad,null,https://i.scdn.co/image/ab67616d0000b273ae7abe97f7020d657e87bbec,Hindi,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
Sham,Aisha (Original Motion Picture Soundtrack),Amit Trivedi,null,https://i.scdn.co/image/ab67616d0000b273c82a4c10b28c394a59f70c0c,Hindi,https://open.spotify.com/track/5Q58RkKyUafm15Syxg79DW
Shayad Ke Main Zinda Nahin,Shayad Ke Main Zinda Nahin,Cha'bi,null,https://i.scdn.co/image/ab67616d0000b27316eb4ec6d691b20100e12284,Hindi,https://open.spotify.com/track/24hfa6PKUaOK1mEnHxG1Rk
Saibo,Shor in the City (Original Motion Picture Soundtrack),Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b2731aac2079e5047e1bfd1b59d9,Hindi,https://open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR
Yahin Hoon Main,Yahin Hoon Main,Rochak Kohli,null,https://i.scdn.co/image/ab67616d0000b273dc9b7cbb066ba58df1e08a37,Hindi,https://open.spotify.com/track/30UWFQsrAfkzcsRWaiNLtU
"Tose Naina (From ""Mickey Virus)",Love Dose Arijit Singh,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b2732d2263486e48ab1b41ae2466,Hindi,https://open.spotify.com/track/2fMlezwwP5Hr1UwuAknN4o
Kabhi Kabhi Aditi,Jaane Tu... Ya Jaane Na,Rashid Ali,null,https://i.scdn.co/image/ab67616d0000b273abf91851997179d195afab5f,Hindi,https://open.spotify.com/track/3APdIdF8H0jsxSuGOqXedS
Ishq Bulaava,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal-Shekhar,null,https://i.scdn.co/image/ab67616d0000b2732025db071cd9dd7e8023e01e,Hindi,https://open.spotify.com/track/1fkjRQA8wXPPyxqYLbxuqy
Naganya Maya,Naganya Maya,Sajjan Raj Vaidya,null,https://i.scdn.co/image/ab67616d0000b273586c6aae9b44133d3690d343,Nepali,https://open.spotify.com/track/4sakBPqSpuj6FJti1rPme7
Lai Bari Lai,Deha Ra Aatma,Arthur Gunn,null,https://i.scdn.co/image/ab67616d0000b27330d2bc69d975c4e4959284a6,Nepali,https://open.spotify.com/track/50mT7HUmYrbs4N5f97Usq9
Ek Muskaan (Ankit Dhakal),Ek Muskaan (Ankit Dhakal),GXSOUL,null,https://i.scdn.co/image/ab67616d0000b27340fbf688a477cb6e3030e640,Nepali,https://open.spotify.com/track/1qA9qskyfKjjxS5YBM4A0w
Mayalu,Mayalu,Vek,null,https://i.scdn.co/image/ab67616d0000b2734ccaeba1bbdcc4e214ae8e92,Nepali,https://open.spotify.com/track/7lLeoZv3rPnfbh9AsJDJWq
Eklai Huda Ta Jhan,Sullen Days,Phosphenes,null,https://i.scdn.co/image/ab67616d0000b2736ab31c49208252427dbbde12,Nepali,https://open.spotify.com/track/2v5y1AAcPhCnYQJGmp70YW
Juni Vari Lai,Juni Vari Lai,Oasis Thapa,null,https://i.scdn.co/image/ab67616d0000b2735895c0b093d1fe799fa28ad5,Nepali,https://open.spotify.com/track/03oFer7ABe0Tc3lwOZkdvB
Maya,Maya,Ashutosh KC,null,https://i.scdn.co/image/ab67616d0000b27359786c20c177b4935c9188aa,Nepali,https://open.spotify.com/track/49EbGl3cUQ8su57NDArCMo
Maya,Maya,Ayush Gauchan,null,https://i.scdn.co/image/ab67616d0000b273e103602d02f64d252bc95564,Nepali,https://open.spotify.com/track/2iCvfpD5hEzLeqEbsXhXVQ
Sunideu,Sunideu,Apurva Tamang,null,https://i.scdn.co/image/ab67616d0000b273ec04b77c8b3cd9857ff400c1,Nepali,https://open.spotify.com/track/39YgIosRNaZgwRgYjkYgkM
Behos,Maya Ma (2018 Compilation),Sushant KC,null,https://i.scdn.co/image/ab67616d0000b2730451af1e5996228aeb7ca3dd,Nepali,https://open.spotify.com/track/3AZLDgqvdILajILwA5jPIo
Laakhau Hajarau,Laakhau Hajarau,Yabesh Thapa,null,https://i.scdn.co/image/ab67616d0000b27340b0f57a4e93e6ba5ba50c21,Nepali,https://open.spotify.com/track/7FmmE8lJwwX61kVB3xU0vb
K Huncha Bhanera,K Huncha Bhanera,DJ Bishow,null,https://i.scdn.co/image/ab67616d0000b273c4577f5099a3246c6288b41b,Nepali,https://open.spotify.com/track/2Xm6p2GBfQcjVV8FnvjQaf
Ae Mutu,Ae Mutu,Yabesh Thapa,null,https://i.scdn.co/image/ab67616d0000b273ded3dbe3a36179504198e30a,Nepali,https://open.spotify.com/track/0oLlykxJddGnu0eLel4JuO
Phutki Jaaney Jovan,Phutki Jaaney Jovan,Sajjan Raj Vaidya,null,https://i.scdn.co/image/ab67616d0000b2739fb8b0c8fa745976c8f7f76c,Nepali,https://open.spotify.com/track/12b3bKEbdjtL1Ga0n3ybzK
"Hataarindai, Bataasindai","Hataarindai, Bataasindai",Sajjan Raj Vaidya,null,https://i.scdn.co/image/ab67616d0000b273840444f6aa4f66cad49e42f8,Nepali,https://open.spotify.com/track/3InRkuJj81zjC5MWlFR6rN
Sano,Sano - Single,Apurva Tamang,null,https://i.scdn.co/image/ab67616d0000b273875df8244f90a4015151db09,Nepali,https://open.spotify.com/track/1aiRqouZ20SWvrwnATXzwW
Ma Timro,Tuborg Open Sessions Season 2,Swoopna Suman,null,https://i.scdn.co/image/ab67616d0000b27382e152127365058070265471,Nepali,https://open.spotify.com/track/381HFZEMTlrcWanmvTM1FM
Muskurayera,Maya Ma (2018 Compilation),Sushant KC,null,https://i.scdn.co/image/ab67616d0000b2730451af1e5996228aeb7ca3dd,Nepali,https://open.spotify.com/track/3gEXozdAKhOArKGMfW0m5W
Maya Ma,Maya Ma (2018 Compilation),Sushant KC,null,https://i.scdn.co/image/ab67616d0000b2730451af1e5996228aeb7ca3dd,Nepali,https://open.spotify.com/track/7cKpWhrEnnqn5iaYvllaf9
Batash,Batash,Shashwot Khadka,null,https://i.scdn.co/image/ab67616d0000b273c3cfb6473bc92b43759df805,Nepali,https://open.spotify.com/track/1A4clpbjUAXFAb3KdEX4Z4
Mellow,Mellow,Rohit Shakya,null,https://i.scdn.co/image/ab67616d0000b273bfc6ba855157651b2d7cbe1a,Nepali,https://open.spotify.com/track/522Kz7dt6L6UVoHZzXpgkn
Gulabi,Gulabi,Sushant KC,null,https://i.scdn.co/image/ab67616d0000b2739767574646972444d0c87495,Nepali,https://open.spotify.com/track/1YPktWvjzZW9zxZMStzG0L
Marijau,Marijau,Bikki Gurung,null,https://i.scdn.co/image/ab67616d0000b273009e6824cb79b7325f25510c,Nepali,https://open.spotify.com/track/3o1fFTtPgaWW5qB5zD11AK
